seed,locations,num_uavs,num_customers,num_obstacles,heuristic_truck_route,makespan,collisions_obstacle,collision_uavs
18930197,"[[5000 5000]
 [6250 3436]
 [6010 5750]
 [2750 7597]
 [2037 6000]
 [5500 6231]
 [2821 2750]
 [4000 8302]
 [8368 2750]
 [4750 4963]
 [5665 1500]
 [3750 4296]
 [5714 5000]
 [1500 6998]
 [4889 5500]
 [2250 3973]
 [6035 2000]
 [7250 7185]
 [5800 5000]
 [3000 1714]
 [3712 4000]
 [4750 2195]
 [7797 3250]
 [6250 6747]
 [5235 7250]
 [7000 4864]
 [3064 5750]
 [6500 2267]
 [3170 6750]
 [4250 6001]
 [7733 3250]]",Num of UAV_0: 4 Num of UAV_1: 4,30,0,"[1, 6, 15, 4, 3, 5, 2, 12]",1676,0,448
1098222,"[[5000 5000]
 [5000 4391]
 [6203 7000]
 [4500 7300]
 [7062 7000]
 [3250 5409]
 [3098 7000]
 [2250 7769]
 [2962 7000]
 [2250 4264]
 [3406 8250]
 [2250 1969]
 [3900 4500]
 [6750 2741]
 [7032 4500]
 [8000 3141]
 [2934 1750]
 [8250 7982]
 [2698 5500]
 [5250 5744]
 [5467 2750]
 [3500 6956]
 [3615 2250]
 [4750 7028]
 [6546 3250]
 [2000 4884]
 [4650 3250]
 [6750 1985]
 [7073 4500]
 [1500 3713]
 [2562 5250]]",Num of UAV_0: 4 Num of UAV_1: 4,30,10,"[5, 6, 3, 2, 4, 14, 1]",1142,0,0
3234108,"[[5000 5000]
 [7250 2957]
 [4945 4250]
 [4500 2980]
 [5562 5750]
 [5500 3016]
 [6007 4250]
 [5500 8083]
 [7210 4500]
 [5500 5361]
 [3843 6500]
 [7000 7530]
 [4233 4250]
 [2750 4144]
 [6100 3750]
 [7500 3265]
 [7691 4750]
 [2000 5652]
 [2202 4750]
 [3750 5516]
 [4174 5000]
 [2000 1996]
 [7087 1750]
 [2000 6727]
 [8367 2250]
 [4500 4431]
 [3275 6750]
 [6750 7501]
 [3227 8250]
 [4500 3453]
 [1905 6500]]",Num of UAV_0: 4 Num of UAV_1: 4,30,10,"[20, 2, 3, 5, 1, 6, 4]",1054,0,0
4792065,"[[5000 5000]
 [3500 5952]
 [2765 3500]
 [5250 4847]
 [5049 3500]
 [5000 7767]
 [4066 7250]
 [4000 8236]
 [4791 5750]
 [6000 4596]
 [2560 6000]
 [6250 2170]
 [6245 3000]
 [5000 2048]
 [2560 5500]
 [6250 3319]
 [5217 8000]
 [3750 4489]
 [8326 6000]
 [7750 5525]
 [6794 5250]
 [5000 4605]
 [8214 7500]
 [6750 2222]
 [3746 8250]
 [4250 4087]
 [2180 6750]
 [2250 4653]
 [8425 1500]
 [3250 4810]
 [2576 6750]]",Num of UAV_0: 4 Num of UAV_1: 4,30,10,"[3, 9, 15, 4, 2, 1, 6, 5]",1251,0,6
5541347,"[[5000 5000]
 [6500 6549]
 [3126 5500]
 [6000 6251]
 [7052 2750]
 [4500 3941]
 [6146 4500]
 [2750 4162]
 [1727 7000]
 [4500 4763]
 [6616 5500]
 [2750 5041]
 [6710 4250]
 [6500 4867]
 [7069 1500]
 [2500 7296]
 [1543 2000]
 [5250 6652]
 [2197 5500]
 [5750 2471]
 [5837 2500]
 [7750 8225]
 [2261 5500]
 [6750 6271]
 [1748 1750]
 [3000 4823]
 [1745 6000]
 [7750 3890]
 [4954 4000]
 [6500 4792]
 [5101 4250]]",Num of UAV_0: 4 Num of UAV_1: 4,30,10,"[2, 11, 7, 5, 4, 12, 6, 29, 13, 1, 3]",1492,2,30
6326915,"[[5000 5000]
 [3500 7776]
 [4222 6250]
 [6750 4113]
 [5283 2250]
 [7000 3154]
 [3995 3000]
 [2000 5324]
 [2811 8000]
 [6500 4362]
 [2765 8000]
 [2250 3808]
 [7276 2000]
 [3500 1808]
 [7528 3750]
 [3250 4877]
 [7954 3000]
 [3250 8050]
 [5711 8000]
 [5250 1748]
 [7658 2500]
 [5250 1537]
 [4665 7500]
 [5000 4697]
 [3565 7000]
 [2500 8287]
 [5341 1750]
 [4500 6504]
 [1501 5000]
 [4750 1878]
 [7666 4250]]",Num of UAV_0: 4 Num of UAV_1: 4,30,10,"[3, 5, 4, 6, 1, 24, 2]",1500,2,8
7114942,"[[5000 5000]
 [3000 4433]
 [4899 3500]
 [4250 2787]
 [2139 4500]
 [5250 6233]
 [2254 5500]
 [3500 6685]
 [6755 6250]
 [5500 6357]
 [6893 7500]
 [1500 4374]
 [2557 7750]
 [4750 7904]
 [8393 7250]
 [5750 1777]
 [5430 8000]
 [8000 2728]
 [4671 5250]
 [4250 1685]
 [4203 6750]
 [8000 5829]
 [8169 5000]
 [7250 5700]
 [7498 5750]
 [2250 8095]
 [4475 6250]
 [5750 3723]
 [7390 3500]
 [3500 7144]
 [2466 2500]]",Num of UAV_0: 4 Num of UAV_1: 4,30,10,"[5, 6, 4, 1, 3, 2]",1424,0,14
7543240,"[[5000 5000]
 [4000 6963]
 [7386 7250]
 [4750 2304]
 [7964 6250]
 [3750 2482]
 [2462 3250]
 [6000 2319]
 [1542 5500]
 [5250 7423]
 [7160 4250]
 [7000 2039]
 [6171 5500]
 [3000 3313]
 [2131 5750]
 [2500 2510]
 [3246 7250]
 [7750 1775]
 [7600 3250]
 [5750 6153]
 [1837 3500]
 [5000 6499]
 [8334 2000]
 [6750 7760]
 [5096 8250]
 [7750 3981]
 [4905 7250]
 [3250 4363]
 [6660 5000]
 [4250 1829]
 [7188 4000]]",Num of UAV_0: 4 Num of UAV_1: 4,30,10,"[21, 1, 2, 4, 12, 7, 3, 5, 6]",1907,0,8
7705580,"[[5000 5000]
 [5500 2188]
 [5318 7750]
 [5000 6066]
 [2732 2750]
 [6000 5713]
 [3861 3500]
 [4500 2466]
 [4665 6250]
 [4500 1602]
 [5523 5750]
 [5000 8473]
 [2156 5500]
 [2000 1889]
 [6917 7500]
 [5000 5584]
 [8053 6250]
 [6000 6794]
 [3297 5500]
 [6000 6843]
 [2756 7500]
 [1500 6979]
 [5948 8250]
 [8250 3915]
 [6919 4250]
 [2500 1720]
 [2680 5500]
 [5250 6092]
 [6551 4250]
 [4500 5580]
 [3541 2000]]",Num of UAV_0: 4 Num of UAV_1: 4,30,10,"[3, 2, 5, 1, 4, 6]",1468,0,2
7990145,"[[5000 5000]
 [7250 2095]
 [4833 4000]
 [4500 7889]
 [7853 4250]
 [3500 6181]
 [7504 5000]
 [5500 1953]
 [3645 3000]
 [7250 5056]
 [6070 6500]
 [3000 1967]
 [4040 3250]
 [5000 2416]
 [4329 6250]
 [1750 6611]
 [2721 6250]
 [5750 1627]
 [4363 5000]
 [4500 4955]
 [2551 3750]
 [6250 6765]
 [5987 5000]
 [7500 3194]
 [2180 5500]
 [3000 5349]
 [3295 4500]
 [3500 3599]
 [4514 6750]
 [4250 7437]
 [8195 5750]]",Num of UAV_0: 4 Num of UAV_1: 4,30,10,"[6, 4, 1, 13, 2, 19, 5, 3]",1686,0,462
8804192,"[[5000 5000]
 [7500 7213]
 [5772 5750]
 [6500 6820]
 [6930 2000]
 [6000 4267]
 [7410 2250]
 [4250 6100]
 [1576 3750]
 [6250 7110]
 [6075 3750]
 [8000 4009]
 [4139 4500]
 [1500 2860]
 [5498 4000]
 [7250 3021]
 [4471 4750]
 [6000 7496]
 [1674 8000]
 [3250 3021]
 [2998 2500]
 [3000 5900]
 [2289 2750]
 [3500 2386]
 [3183 4250]
 [3000 8462]
 [4387 5250]
 [6000 1784]
 [4164 2250]
 [4750 7762]
 [2890 8000]]",Num of UAV_0: 4 Num of UAV_1: 4,30,10,"[12, 24, 14, 5, 10, 4, 6, 1, 3, 9, 17, 29, 2]",1684,0,10
10355069,"[[5000 5000]
 [5250 6038]
 [3574 3000]
 [6250 7306]
 [6710 3250]
 [4500 4930]
 [7365 7250]
 [4250 5558]
 [8403 6750]
 [5000 2432]
 [3595 2250]
 [4250 6883]
 [8385 3000]
 [5500 1578]
 [2355 5250]
 [1500 3441]
 [3395 7250]
 [3500 5390]
 [3015 6250]
 [3000 5676]
 [1801 7000]
 [4500 7421]
 [4986 1500]
 [3250 7855]
 [1918 5500]
 [5250 4051]
 [7535 2750]
 [1500 3632]
 [3737 1500]
 [6000 1605]
 [4150 7750]]",Num of UAV_0: 4 Num of UAV_1: 4,30,10,"[5, 17, 2, 4, 26, 6, 3, 1]",1434,0,2
13101285,"[[5000 5000]
 [7000 2944]
 [2681 3000]
 [7500 2489]
 [4186 6250]
 [4500 7889]
 [5324 6500]
 [6500 7952]
 [6424 6750]
 [3000 8328]
 [5023 5500]
 [6000 5572]
 [4200 7750]
 [2500 2164]
 [7843 2000]
 [1500 5137]
 [1993 6500]
 [1500 6575]
 [1598 3500]
 [2000 6860]
 [7188 3750]
 [6250 2654]
 [2656 2500]
 [3500 7803]
 [7459 4500]
 [2750 2285]
 [6954 7000]
 [6750 7325]
 [1554 4750]
 [3250 4342]
 [4714 5250]]",Num of UAV_0: 4 Num of UAV_1: 4,30,10,"[10, 6, 5, 12, 4, 29, 2, 1, 3]",1750,0,0
13975902,"[[5000 5000]
 [2250 6820]
 [4151 6250]
 [2000 6334]
 [3171 5500]
 [5750 6422]
 [7873 3000]
 [4250 2732]
 [7003 5250]
 [8250 3395]
 [5615 2750]
 [6000 7901]
 [5326 6750]
 [6750 2903]
 [3911 8000]
 [8000 1961]
 [6874 6000]
 [3750 7430]
 [5464 7500]
 [6500 8463]
 [3343 4250]
 [3750 8453]
 [4393 7250]
 [3000 6326]
 [5332 3250]
 [3250 4294]
 [2396 6750]
 [6750 2563]
 [4805 2500]
 [1750 7736]
 [7453 3500]]",Num of UAV_0: 4 Num of UAV_1: 4,30,10,"[24, 6, 30, 8, 16, 5, 2, 26, 1, 3, 23, 4]",1644,0,50
14499665,"[[5000 5000]
 [2750 4328]
 [2696 6500]
 [6000 5997]
 [2315 4500]
 [5000 6585]
 [3983 2750]
 [8000 6094]
 [7765 5500]
 [4750 6697]
 [5059 1750]
 [3750 1714]
 [2453 7500]
 [4000 6642]
 [5007 6500]
 [7500 7870]
 [2220 2500]
 [2000 7804]
 [5063 7500]
 [7250 8414]
 [2383 3500]
 [7250 2703]
 [2628 2250]
 [7000 8339]
 [4312 6750]
 [5750 4707]
 [7566 1500]
 [2000 6164]
 [7476 1750]
 [5250 6413]
 [6117 5750]]",Num of UAV_0: 4 Num of UAV_1: 4,30,10,"[25, 3, 5, 2, 4, 1, 6, 11, 10]",1509,0,0
16850502,"[[5000 5000]
 [4750 7009]
 [5303 2750]
 [3000 3554]
 [4322 6500]
 [3250 5419]
 [3813 3000]
 [8250 4174]
 [2758 2750]
 [3000 3779]
 [5846 1500]
 [3250 8047]
 [7714 8000]
 [2000 5299]
 [4233 3750]
 [7500 7500]
 [4634 3250]
 [5250 6834]
 [2310 3000]
 [2250 6425]
 [2620 7500]
 [2250 3970]
 [6604 3500]
 [1500 5842]
 [2312 7250]
 [7250 2191]
 [7772 2000]
 [7500 6449]
 [4964 6500]
 [7250 5090]
 [2649 7500]]",Num of UAV_0: 4 Num of UAV_1: 4,30,10,"[28, 1, 4, 5, 3, 6, 16, 2]",1133,0,0
17181969,"[[5000 5000]
 [4000 4706]
 [6962 6750]
 [2250 5951]
 [2162 3500]
 [7750 2354]
 [3327 4500]
 [7750 4114]
 [2525 3250]
 [6750 8091]
 [6167 4500]
 [5000 3010]
 [2630 3000]
 [4500 6817]
 [3731 6000]
 [7500 5601]
 [3849 7500]
 [3500 4244]
 [3842 3500]
 [6250 6869]
 [1820 1500]
 [2000 5661]
 [5357 4250]
 [2500 5287]
 [2914 8250]
 [6500 5919]
 [7181 4750]
 [4750 6234]
 [2979 5500]
 [1500 5057]
 [8440 5000]]",Num of UAV_0: 4 Num of UAV_1: 4,30,10,"[25, 2, 26, 7, 5, 11, 8, 4, 3, 28, 6, 1]",1904,0,0
17395188,"[[5000 5000]
 [3250 4379]
 [4261 3750]
 [7250 4350]
 [4425 6000]
 [3500 2795]
 [6354 5750]
 [5000 4362]
 [3017 6000]
 [8000 3727]
 [7192 7500]
 [4750 4235]
 [6188 7000]
 [7750 5227]
 [4228 8000]
 [6500 5375]
 [8421 5250]
 [4500 4950]
 [8312 6500]
 [5750 4849]
 [5172 2500]
 [1750 3393]
 [3839 5250]
 [3500 5313]
 [6349 7500]
 [1500 6820]
 [2800 5250]
 [5250 6621]
 [2262 5500]
 [2250 2508]
 [1763 6750]]",Num of UAV_0: 4 Num of UAV_1: 4,30,10,"[4, 6, 3, 2, 5, 1, 22]",1334,0,24
18464482,"[[5000 5000]
 [6250 7868]
 [2998 5250]
 [4000 5381]
 [3149 5750]
 [6000 6341]
 [4139 5250]
 [3000 2374]
 [4789 3500]
 [3250 3004]
 [3920 4750]
 [4250 1572]
 [8082 6500]
 [4250 2844]
 [5846 4000]
 [2750 7107]
 [6391 4500]
 [4250 1849]
 [8173 7750]
 [8250 8333]
 [7812 1750]
 [4250 3750]
 [5231 5750]
 [7500 5455]
 [2356 6000]
 [3000 2161]
 [5806 6500]
 [1500 1817]
 [3048 1500]
 [1500 4416]
 [4210 5500]]",Num of UAV_0: 4 Num of UAV_1: 4,30,10,"[6, 3, 4, 2, 10, 21, 13, 20, 1, 5, 22]",1796,0,62
18525533,"[[5000 5000]
 [2500 7226]
 [6626 6000]
 [7750 3046]
 [4997 6000]
 [6500 5738]
 [6338 5250]
 [6250 5307]
 [8428 6500]
 [2500 7031]
 [8058 3000]
 [3000 7174]
 [5268 7750]
 [2000 4675]
 [4984 8000]
 [6500 4862]
 [2082 3000]
 [2250 7702]
 [7554 4250]
 [5750 6998]
 [1657 4250]
 [2250 6386]
 [8212 5750]
 [7000 7648]
 [6955 1750]
 [4500 4481]
 [6273 4750]
 [5000 4789]
 [7733 4750]
 [2500 6688]
 [6811 3000]]",Num of UAV_0: 4 Num of UAV_1: 4,30,10,"[11, 1, 9, 4, 2, 5, 6, 18, 3, 25]",1701,0,30
18930197,"[[5000 5000]
 [6250 3436]
 [6010 5750]
 [2750 7597]
 [2037 6000]
 [5500 6231]
 [2821 2750]
 [4000 8302]
 [8368 2750]
 [4750 4963]
 [5665 1500]
 [3750 4296]
 [5714 5000]
 [1500 6998]
 [4889 5500]
 [2250 3973]
 [6035 2000]
 [7250 7185]
 [5800 5000]
 [3000 1714]
 [3712 4000]
 [4750 2195]
 [7797 3250]
 [6250 6747]
 [5235 7250]
 [7000 4864]
 [3064 5750]
 [6500 2267]
 [3170 6750]
 [4250 6001]
 [7733 3250]]",Num of UAV_0: 4 Num of UAV_1: 4,30,10,"[12, 2, 5, 3, 4, 15, 6, 1]",1677,0,6
1098222,"[[5000 5000]
 [5000 4391]
 [6203 7000]
 [4500 7300]
 [7062 7000]
 [3250 5409]
 [3098 7000]
 [2250 7769]
 [2962 7000]
 [2250 4264]
 [3406 8250]
 [2250 1969]
 [3900 4500]
 [6750 2741]
 [7032 4500]
 [8000 3141]
 [2934 1750]
 [8250 7982]
 [2698 5500]
 [5250 5744]
 [5467 2750]
 [3500 6956]
 [3615 2250]
 [4750 7028]
 [6546 3250]
 [2000 4884]
 [4650 3250]
 [6750 1985]
 [7073 4500]
 [1500 3713]
 [2562 5250]]",Num of UAV_0: 4 Num of UAV_1: 4,30,20,"[5, 6, 3, 2, 4, 14, 1]",1142,1,2
3234108,"[[5000 5000]
 [7250 2957]
 [4945 4250]
 [4500 2980]
 [5562 5750]
 [5500 3016]
 [6007 4250]
 [5500 8083]
 [7210 4500]
 [5500 5361]
 [3843 6500]
 [7000 7530]
 [4233 4250]
 [2750 4144]
 [6100 3750]
 [7500 3265]
 [7691 4750]
 [2000 5652]
 [2202 4750]
 [3750 5516]
 [4174 5000]
 [2000 1996]
 [7087 1750]
 [2000 6727]
 [8367 2250]
 [4500 4431]
 [3275 6750]
 [6750 7501]
 [3227 8250]
 [4500 3453]
 [1905 6500]]",Num of UAV_0: 4 Num of UAV_1: 4,30,20,"[20, 2, 3, 5, 1, 6, 4]",1054,0,22
4792065,"[[5000 5000]
 [3500 5952]
 [2765 3500]
 [5250 4847]
 [5049 3500]
 [5000 7767]
 [4066 7250]
 [4000 8236]
 [4791 5750]
 [6000 4596]
 [2560 6000]
 [6250 2170]
 [6245 3000]
 [5000 2048]
 [2560 5500]
 [6250 3319]
 [5217 8000]
 [3750 4489]
 [8326 6000]
 [7750 5525]
 [6794 5250]
 [5000 4605]
 [8214 7500]
 [6750 2222]
 [3746 8250]
 [4250 4087]
 [2180 6750]
 [2250 4653]
 [8425 1500]
 [3250 4810]
 [2576 6750]]",Num of UAV_0: 4 Num of UAV_1: 4,30,20,"[3, 9, 15, 4, 2, 1, 6, 5]",1251,0,6
5541347,"[[5000 5000]
 [6500 6549]
 [3126 5500]
 [6000 6251]
 [7052 2750]
 [4500 3941]
 [6146 4500]
 [2750 4162]
 [1727 7000]
 [4500 4763]
 [6616 5500]
 [2750 5041]
 [6710 4250]
 [6500 4867]
 [7069 1500]
 [2500 7296]
 [1543 2000]
 [5250 6652]
 [2197 5500]
 [5750 2471]
 [5837 2500]
 [7750 8225]
 [2261 5500]
 [6750 6271]
 [1748 1750]
 [3000 4823]
 [1745 6000]
 [7750 3890]
 [4954 4000]
 [6500 4792]
 [5101 4250]]",Num of UAV_0: 4 Num of UAV_1: 4,30,20,"[2, 11, 7, 5, 4, 12, 6, 13, 1, 3]",1491,2,30
6326915,"[[5000 5000]
 [3500 7776]
 [4222 6250]
 [6750 4113]
 [5283 2250]
 [7000 3154]
 [3995 3000]
 [2000 5324]
 [2811 8000]
 [6500 4362]
 [2765 8000]
 [2250 3808]
 [7276 2000]
 [3500 1808]
 [7528 3750]
 [3250 4877]
 [7954 3000]
 [3250 8050]
 [5711 8000]
 [5250 1748]
 [7658 2500]
 [5250 1537]
 [4665 7500]
 [5000 4697]
 [3565 7000]
 [2500 8287]
 [5341 1750]
 [4500 6504]
 [1501 5000]
 [4750 1878]
 [7666 4250]]",Num of UAV_0: 4 Num of UAV_1: 4,30,20,"[3, 5, 4, 6, 1, 24, 2]",1500,2,6
7114942,"[[5000 5000]
 [3000 4433]
 [4899 3500]
 [4250 2787]
 [2139 4500]
 [5250 6233]
 [2254 5500]
 [3500 6685]
 [6755 6250]
 [5500 6357]
 [6893 7500]
 [1500 4374]
 [2557 7750]
 [4750 7904]
 [8393 7250]
 [5750 1777]
 [5430 8000]
 [8000 2728]
 [4671 5250]
 [4250 1685]
 [4203 6750]
 [8000 5829]
 [8169 5000]
 [7250 5700]
 [7498 5750]
 [2250 8095]
 [4475 6250]
 [5750 3723]
 [7390 3500]
 [3500 7144]
 [2466 2500]]",Num of UAV_0: 4 Num of UAV_1: 4,30,20,"[5, 6, 4, 1, 3, 2]",1424,0,10
7543240,"[[5000 5000]
 [4000 6963]
 [7386 7250]
 [4750 2304]
 [7964 6250]
 [3750 2482]
 [2462 3250]
 [6000 2319]
 [1542 5500]
 [5250 7423]
 [7160 4250]
 [7000 2039]
 [6171 5500]
 [3000 3313]
 [2131 5750]
 [2500 2510]
 [3246 7250]
 [7750 1775]
 [7600 3250]
 [5750 6153]
 [1837 3500]
 [5000 6499]
 [8334 2000]
 [6750 7760]
 [5096 8250]
 [7750 3981]
 [4905 7250]
 [3250 4363]
 [6660 5000]
 [4250 1829]
 [7188 4000]]",Num of UAV_0: 4 Num of UAV_1: 4,30,20,"[21, 1, 2, 4, 12, 7, 3, 5, 6]",1907,0,148
7705580,"[[5000 5000]
 [5500 2188]
 [5318 7750]
 [5000 6066]
 [2732 2750]
 [6000 5713]
 [3861 3500]
 [4500 2466]
 [4665 6250]
 [4500 1602]
 [5523 5750]
 [5000 8473]
 [2156 5500]
 [2000 1889]
 [6917 7500]
 [5000 5584]
 [8053 6250]
 [6000 6794]
 [3297 5500]
 [6000 6843]
 [2756 7500]
 [1500 6979]
 [5948 8250]
 [8250 3915]
 [6919 4250]
 [2500 1720]
 [2680 5500]
 [5250 6092]
 [6551 4250]
 [4500 5580]
 [3541 2000]]",Num of UAV_0: 4 Num of UAV_1: 4,30,20,"[3, 2, 5, 1, 4, 6]",1468,0,2
7990145,"[[5000 5000]
 [7250 2095]
 [4833 4000]
 [4500 7889]
 [7853 4250]
 [3500 6181]
 [7504 5000]
 [5500 1953]
 [3645 3000]
 [7250 5056]
 [6070 6500]
 [3000 1967]
 [4040 3250]
 [5000 2416]
 [4329 6250]
 [1750 6611]
 [2721 6250]
 [5750 1627]
 [4363 5000]
 [4500 4955]
 [2551 3750]
 [6250 6765]
 [5987 5000]
 [7500 3194]
 [2180 5500]
 [3000 5349]
 [3295 4500]
 [3500 3599]
 [4514 6750]
 [4250 7437]
 [8195 5750]]",Num of UAV_0: 4 Num of UAV_1: 4,30,20,"[6, 4, 1, 13, 2, 19, 5, 3]",1686,0,18
8804192,"[[5000 5000]
 [7500 7213]
 [5772 5750]
 [6500 6820]
 [6930 2000]
 [6000 4267]
 [7410 2250]
 [4250 6100]
 [1576 3750]
 [6250 7110]
 [6075 3750]
 [8000 4009]
 [4139 4500]
 [1500 2860]
 [5498 4000]
 [7250 3021]
 [4471 4750]
 [6000 7496]
 [1674 8000]
 [3250 3021]
 [2998 2500]
 [3000 5900]
 [2289 2750]
 [3500 2386]
 [3183 4250]
 [3000 8462]
 [4387 5250]
 [6000 1784]
 [4164 2250]
 [4750 7762]
 [2890 8000]]",Num of UAV_0: 4 Num of UAV_1: 4,30,20,"[12, 24, 14, 5, 10, 4, 6, 1, 3, 9, 17, 29, 2]",1914,0,0
10355069,"[[5000 5000]
 [5250 6038]
 [3574 3000]
 [6250 7306]
 [6710 3250]
 [4500 4930]
 [7365 7250]
 [4250 5558]
 [8403 6750]
 [5000 2432]
 [3595 2250]
 [4250 6883]
 [8385 3000]
 [5500 1578]
 [2355 5250]
 [1500 3441]
 [3395 7250]
 [3500 5390]
 [3015 6250]
 [3000 5676]
 [1801 7000]
 [4500 7421]
 [4986 1500]
 [3250 7855]
 [1918 5500]
 [5250 4051]
 [7535 2750]
 [1500 3632]
 [3737 1500]
 [6000 1605]
 [4150 7750]]",Num of UAV_0: 4 Num of UAV_1: 4,30,20,"[5, 17, 2, 4, 26, 6, 3, 1]",1434,0,0
13101285,"[[5000 5000]
 [7000 2944]
 [2681 3000]
 [7500 2489]
 [4186 6250]
 [4500 7889]
 [5324 6500]
 [6500 7952]
 [6424 6750]
 [3000 8328]
 [5023 5500]
 [6000 5572]
 [4200 7750]
 [2500 2164]
 [7843 2000]
 [1500 5137]
 [1993 6500]
 [1500 6575]
 [1598 3500]
 [2000 6860]
 [7188 3750]
 [6250 2654]
 [2656 2500]
 [3500 7803]
 [7459 4500]
 [2750 2285]
 [6954 7000]
 [6750 7325]
 [1554 4750]
 [3250 4342]
 [4714 5250]]",Num of UAV_0: 4 Num of UAV_1: 4,30,20,"[10, 6, 5, 12, 4, 29, 2, 1, 3]",1750,0,8
13975902,"[[5000 5000]
 [2250 6820]
 [4151 6250]
 [2000 6334]
 [3171 5500]
 [5750 6422]
 [7873 3000]
 [4250 2732]
 [7003 5250]
 [8250 3395]
 [5615 2750]
 [6000 7901]
 [5326 6750]
 [6750 2903]
 [3911 8000]
 [8000 1961]
 [6874 6000]
 [3750 7430]
 [5464 7500]
 [6500 8463]
 [3343 4250]
 [3750 8453]
 [4393 7250]
 [3000 6326]
 [5332 3250]
 [3250 4294]
 [2396 6750]
 [6750 2563]
 [4805 2500]
 [1750 7736]
 [7453 3500]]",Num of UAV_0: 4 Num of UAV_1: 4,30,20,"[24, 6, 30, 8, 16, 5, 2, 26, 1, 3, 23, 4]",1640,0,56
14499665,"[[5000 5000]
 [2750 4328]
 [2696 6500]
 [6000 5997]
 [2315 4500]
 [5000 6585]
 [3983 2750]
 [8000 6094]
 [7765 5500]
 [4750 6697]
 [5059 1750]
 [3750 1714]
 [2453 7500]
 [4000 6642]
 [5007 6500]
 [7500 7870]
 [2220 2500]
 [2000 7804]
 [5063 7500]
 [7250 8414]
 [2383 3500]
 [7250 2703]
 [2628 2250]
 [7000 8339]
 [4312 6750]
 [5750 4707]
 [7566 1500]
 [2000 6164]
 [7476 1750]
 [5250 6413]
 [6117 5750]]",Num of UAV_0: 4 Num of UAV_1: 4,30,20,"[25, 3, 5, 2, 4, 1, 6, 11, 10]",1509,0,0
16850502,"[[5000 5000]
 [4750 7009]
 [5303 2750]
 [3000 3554]
 [4322 6500]
 [3250 5419]
 [3813 3000]
 [8250 4174]
 [2758 2750]
 [3000 3779]
 [5846 1500]
 [3250 8047]
 [7714 8000]
 [2000 5299]
 [4233 3750]
 [7500 7500]
 [4634 3250]
 [5250 6834]
 [2310 3000]
 [2250 6425]
 [2620 7500]
 [2250 3970]
 [6604 3500]
 [1500 5842]
 [2312 7250]
 [7250 2191]
 [7772 2000]
 [7500 6449]
 [4964 6500]
 [7250 5090]
 [2649 7500]]",Num of UAV_0: 4 Num of UAV_1: 4,30,20,"[28, 1, 4, 5, 3, 6, 16, 2]",1133,0,2
17181969,"[[5000 5000]
 [4000 4706]
 [6962 6750]
 [2250 5951]
 [2162 3500]
 [7750 2354]
 [3327 4500]
 [7750 4114]
 [2525 3250]
 [6750 8091]
 [6167 4500]
 [5000 3010]
 [2630 3000]
 [4500 6817]
 [3731 6000]
 [7500 5601]
 [3849 7500]
 [3500 4244]
 [3842 3500]
 [6250 6869]
 [1820 1500]
 [2000 5661]
 [5357 4250]
 [2500 5287]
 [2914 8250]
 [6500 5919]
 [7181 4750]
 [4750 6234]
 [2979 5500]
 [1500 5057]
 [8440 5000]]",Num of UAV_0: 4 Num of UAV_1: 4,30,20,"[25, 2, 26, 7, 5, 11, 8, 4, 3, 28, 6, 1]",1904,0,0
17395188,"[[5000 5000]
 [3250 4379]
 [4261 3750]
 [7250 4350]
 [4425 6000]
 [3500 2795]
 [6354 5750]
 [5000 4362]
 [3017 6000]
 [8000 3727]
 [7192 7500]
 [4750 4235]
 [6188 7000]
 [7750 5227]
 [4228 8000]
 [6500 5375]
 [8421 5250]
 [4500 4950]
 [8312 6500]
 [5750 4849]
 [5172 2500]
 [1750 3393]
 [3839 5250]
 [3500 5313]
 [6349 7500]
 [1500 6820]
 [2800 5250]
 [5250 6621]
 [2262 5500]
 [2250 2508]
 [1763 6750]]",Num of UAV_0: 4 Num of UAV_1: 4,30,20,"[4, 6, 3, 2, 5, 1, 22]",1335,0,330
18464482,"[[5000 5000]
 [6250 7868]
 [2998 5250]
 [4000 5381]
 [3149 5750]
 [6000 6341]
 [4139 5250]
 [3000 2374]
 [4789 3500]
 [3250 3004]
 [3920 4750]
 [4250 1572]
 [8082 6500]
 [4250 2844]
 [5846 4000]
 [2750 7107]
 [6391 4500]
 [4250 1849]
 [8173 7750]
 [8250 8333]
 [7812 1750]
 [4250 3750]
 [5231 5750]
 [7500 5455]
 [2356 6000]
 [3000 2161]
 [5806 6500]
 [1500 1817]
 [3048 1500]
 [1500 4416]
 [4210 5500]]",Num of UAV_0: 4 Num of UAV_1: 4,30,20,"[6, 3, 4, 2, 10, 21, 13, 20, 1, 5, 22]",1796,0,0
18525533,"[[5000 5000]
 [2500 7226]
 [6626 6000]
 [7750 3046]
 [4997 6000]
 [6500 5738]
 [6338 5250]
 [6250 5307]
 [8428 6500]
 [2500 7031]
 [8058 3000]
 [3000 7174]
 [5268 7750]
 [2000 4675]
 [4984 8000]
 [6500 4862]
 [2082 3000]
 [2250 7702]
 [7554 4250]
 [5750 6998]
 [1657 4250]
 [2250 6386]
 [8212 5750]
 [7000 7648]
 [6955 1750]
 [4500 4481]
 [6273 4750]
 [5000 4789]
 [7733 4750]
 [2500 6688]
 [6811 3000]]",Num of UAV_0: 4 Num of UAV_1: 4,30,20,"[9, 1, 11, 4, 2, 5, 6, 18, 3, 25]",1701,0,4
